date,open,high,low,close,volume,adjusted_close,change_percent,avg_vol_20d,prev_day_open,prev_day_high,prev_day_low,prev_day_close,prev_day_volume,prev_day_change_percent,prev_week_open,prev_week_high,prev_week_low,prev_week_close,prev_week_volume,prev_week_change_percent,prev_month_open,prev_month_high,prev_month_low,prev_month_close,prev_month_volume,prev_month_change_percent,prev_week_trend_percentage,prev_month_trend_percentage,next_day_target
2010-04-23,120.94,121.86,120.63,121.8125,177335391,93.7451,0.65,169725221.05,119.81,121.17,119.12,121.02,239188609.0,0.3,120.86,121.285,118.75,119.36,366879719.0,-1.59,116.97,117.4264,115.58,116.84,196183297.0,-0.49,2.054708445040215,4.255819924683324,121.35
2010-04-26,121.85,122.12,121.23,121.35,143457203,93.3892,-0.38,166607656.2,120.94,121.86,120.63,121.8125,177335391.0,0.65,119.01,119.93,118.47,119.81,217947812.0,0.38,117.63,118.1666,116.51,116.65,223396297.0,-0.16,1.2853685001251915,4.0291470210029905,118.48
2010-04-27,120.65,121.3346,118.25,118.48,355853781,91.1805,-2.37,177674670.25,121.85,122.12,121.23,121.35,143457203.0,-0.38,120.56,120.98,119.871,120.88,157707906.0,0.89,116.87,117.42,116.12,116.582,205808500.0,-0.06,-1.9854401058901319,1.6280386337513597,119.38
2010-04-28,119.05,119.68,118.27,119.38,300677594,91.8731,0.76,185419929.65,120.65,121.3346,118.25,118.48,355853781.0,-2.37,120.95,121.23,119.99,120.66,192910094.0,-0.18,117.1699,117.53,116.6886,117.32,134513500.0,0.63,-1.0608320901707287,1.7558813501534285,120.8575
2010-04-29,120.1,121.11,120.07,120.8575,193774891,93.0102,1.24,187054739.05,119.05,119.68,118.27,119.38,300677594.0,0.76,119.81,121.17,119.12,121.02,239188609.0,0.3,117.46,117.83,116.91,117.4,145772406.0,0.07,-0.13427532639232717,2.9450596252129437,118.8125
2010-04-30,120.88,121.01,118.78,118.8125,270000906,91.4364,-1.69,192494024.2,120.1,121.11,120.07,120.8575,193774891.0,1.24,120.94,121.86,120.63,121.8125,177335391.0,0.65,116.95,117.52,116.61,117.0,161078703.0,-0.34,-2.4628014366341713,1.5491452991452992,120.35
2010-05-03,119.38,120.68,119.2,120.35,182747812,92.6196,1.29,196339034.7,120.88,121.01,118.78,118.8125,270000906.0,-1.69,121.85,122.12,121.23,121.35,143457203.0,-0.38,117.8,118.25,117.1,117.8,161215203.0,0.68,-0.8240626287597858,2.1646859083191825,117.52
2010-05-04,119.01,119.03,116.92,117.52,360353406,90.4417,-2.35,208837500.3,119.38,120.68,119.2,120.35,182747812.0,1.29,120.65,121.3346,118.25,118.48,355853781.0,-2.37,118.25,118.84,117.92,118.76,105847602.0,0.81,-0.8102633355840714,-1.044122600202096,116.82
2010-05-05,116.56,117.8,115.97,116.82,328973188,89.903,-0.6,216057344.85,119.01,119.03,116.92,117.52,360353406.0,-2.35,119.05,119.68,118.27,119.38,300677594.0,0.76,118.42,119.25,118.29,119.04,110384094.0,0.24,-2.144412799463899,-1.8649193548387206,112.942
2010-05-06,116.26,117.0,105.0,112.942,647356500,86.9185,-3.32,240489969.85,116.56,117.8,115.97,116.82,328973188.0,-0.6,120.1,121.11,120.07,120.8575,193774891.0,1.24,118.8,119.3567,117.81,118.36,184576297.0,-0.57,-6.549448730943473,-4.577559986481925,111.26
2010-05-07,112.64,113.77,109.41,111.26,637558750,85.6241,-1.49,265717582.35,116.26,117.0,105.0,112.942,647356500.0,-3.32,120.88,121.01,118.78,118.8125,270000906.0,-1.69,117.95,118.97,117.6,118.7725,158704000.0,0.35,-6.3566543924250345,-6.325117346187029,116.16
2010-05-10,115.81,116.65,114.91,116.16,396159500,89.395,4.4,280011612.45,112.64,113.77,109.41,111.26,637558750.0,-1.49,119.38,120.68,119.2,120.35,182747812.0,1.29,119.02,119.6,118.8,119.55,133006500.0,0.65,-3.4815122559202307,-2.8356336260978674,115.83
2010-05-11,115.07,117.36,114.91,115.83,317849688,89.1411,-0.28,289647846.85,115.81,116.65,114.91,116.16,396159500.0,4.4,119.01,119.03,116.92,117.52,360353406.0,-2.35,119.7,120.05,119.56,119.74,110278898.0,0.16,-1.4380530973451309,-3.265408384833804,117.45
2010-05-12,116.29,117.62,116.09,117.45,235607016,90.3878,1.4,293347748.45,115.07,117.36,114.91,115.83,317849688.0,-0.28,116.56,117.8,115.97,116.82,328973188.0,-0.6,119.62,120.04,119.0,119.83,125125000.0,0.08,0.5392912172573272,-1.9861470416423228,115.99
2010-05-13,117.13,117.68,115.89,115.99,234456094,89.2642,-1.24,297839793.0,116.29,117.62,116.09,117.45,235607016.0,1.4,116.26,117.0,105.0,112.942,647356500.0,-3.32,120.27,121.19,120.08,121.19,161608984.0,1.14,2.698730321758072,-4.290783067909896,113.89
2010-05-14,115.12,115.33,112.87,113.89,345602125,87.6481,-1.81,296775913.3,117.13,117.68,115.89,115.99,234456094.0,-1.24,112.64,113.77,109.41,111.26,637558750.0,-1.49,120.99,121.5654,120.95,121.29,144615203.0,0.08,2.363832464497569,-6.101080056063983,113.95
2010-05-17,114.2,114.52,111.77,113.95,325944000,87.6943,0.05,302175722.7,115.12,115.33,112.87,113.89,345602125.0,-1.81,115.81,116.65,114.91,116.16,396159500.0,4.4,120.86,121.285,118.75,119.36,366879719.0,-1.59,-1.9025482093663857,-4.532506702412866,112.4
2010-05-18,114.88,115.22,112.03,112.4,360595906,86.5014,-1.36,312320122.7,114.2,114.52,111.77,113.95,325944000.0,0.05,115.07,117.36,114.91,115.83,317849688.0,-0.28,119.01,119.93,118.47,119.81,217947812.0,0.38,-2.9612362945696216,-6.18479258826475,111.76
2010-05-19,111.77,112.77,110.36,111.76,394759500,86.0089,-0.57,322412593.0,114.88,115.22,112.03,112.4,360595906.0,-1.36,116.29,117.62,116.09,117.45,235607016.0,1.4,120.56,120.98,119.871,120.88,157707906.0,0.89,-4.844614729672199,-7.54467240238252,107.54
2010-05-20,109.38,109.89,107.47,107.54,530423625,82.7612,-3.78,336974343.8,111.77,112.77,110.36,111.76,394759500.0,-0.57,117.13,117.68,115.89,115.99,234456094.0,-1.24,120.95,121.23,119.99,120.66,192910094.0,-0.18,-7.285110785412526,-10.87352892424995,109.115
2010-05-21,105.91,109.38,105.3612,109.115,500909312,83.9733,1.46,353153039.85,109.38,109.89,107.47,107.54,530423625.0,-3.78,115.12,115.33,112.87,113.89,345602125.0,-1.81,119.81,121.17,119.12,121.02,239188609.0,0.3,-4.192642023004659,-9.837216988927452,107.71
2010-05-24,108.52,109.39,107.61,107.71,269823000,82.892,-1.29,359471329.7,105.91,109.38,105.3612,109.115,500909312.0,1.46,114.2,114.52,111.77,113.95,325944000.0,0.05,120.94,121.86,120.63,121.8125,177335391.0,0.65,-5.476086002632742,-11.577219086711139,107.818
2010-05-25,105.11,107.87,104.38,107.818,396505094,82.9752,0.1,361503895.35,108.52,109.39,107.61,107.71,269823000.0,-1.29,114.88,115.22,112.03,112.4,360595906.0,-1.36,121.85,122.12,121.23,121.35,143457203.0,-0.38,-4.076512455516021,-11.151215492377418,107.17
2010-05-26,108.48,109.47,106.85,107.17,349719281,82.4765,-0.6,363955979.7,105.11,107.87,104.38,107.818,396505094.0,0.1,111.77,112.77,110.36,111.76,394759500.0,-0.57,120.65,121.3346,118.25,118.48,355853781.0,-2.37,-4.107015032211885,-9.545914922349766,110.76
2010-05-27,109.19,110.8,108.7801,110.76,300870500,85.2393,3.35,369310760.15,108.48,109.47,106.85,107.17,349719281.0,-0.6,109.38,109.89,107.47,107.54,530423625.0,-3.78,119.05,119.68,118.27,119.38,300677594.0,0.76,2.994234703366188,-7.2206399731948325,109.369
2010-05-28,110.64,110.724,108.85,109.369,297933406,84.1688,-1.26,370707385.15,109.19,110.8,108.7801,110.76,300870500.0,3.35,105.91,109.38,105.3612,109.115,500909312.0,1.46,120.1,121.11,120.07,120.8575,193774891.0,1.24,0.23278192732438702,-9.505822973336368,107.53
2010-06-01,108.35,109.95,107.37,107.53,277909406,82.7535,-1.68,375465464.85,110.64,110.724,108.85,109.369,297933406.0,-1.26,108.52,109.39,107.61,107.71,269823000.0,-1.29,120.88,121.01,118.78,118.8125,270000906.0,-1.69,-0.16711540246958742,-9.496054708048394,110.33
2010-06-02,108.08,110.34,107.5091,110.33,240243594,84.9084,2.6,369459974.25,108.35,109.95,107.37,107.53,277909406.0,-1.68,105.11,107.87,104.38,107.818,396505094.0,0.1,119.38,120.68,119.2,120.35,182747812.0,1.29,2.329852158266709,-8.325716659742415,110.71
2010-06-03,110.65,111.06,109.58,110.71,226618297,85.2008,0.34,364342229.7,108.08,110.34,107.5091,110.33,240243594.0,2.6,108.48,109.47,106.85,107.17,349719281.0,-0.6,119.01,119.03,116.92,117.52,360353406.0,-2.35,3.303163198656333,-5.794758339006129,106.82
2010-06-04,108.61,109.33,106.465,106.82,398475594,82.2071,-3.51,351898184.4,110.65,111.06,109.58,110.71,226618297.0,0.34,109.19,110.8,108.7801,110.76,300870500.0,3.35,116.56,117.8,115.97,116.82,328973188.0,-0.6,-3.5572408811845535,-8.560178051703476,105.49
2010-06-07,107.2,107.61,105.41,105.49,264609094,81.1836,-1.25,333250701.6,108.61,109.33,106.465,106.82,398475594.0,-3.51,110.64,110.724,108.85,109.369,297933406.0,-1.26,116.26,117.0,105.0,112.942,647356500.0,-3.32,-3.546708848028239,-6.598076889022683,106.62
2010-06-08,105.57,106.83,104.65,106.62,357774312,82.0532,1.07,331331442.2,107.2,107.61,105.41,105.49,264609094.0,-1.25,108.35,109.95,107.37,107.53,277909406.0,-1.68,112.64,113.77,109.41,111.26,637558750.0,-1.49,-0.8462754580117144,-4.170411648391156,106.05
2010-06-09,107.24,108.28,105.6,106.05,268023281,81.6145,-0.53,328840121.85,105.57,106.83,104.65,106.62,357774312.0,1.07,108.08,110.34,107.5091,110.33,240243594.0,2.6,115.81,116.65,114.91,116.16,396159500.0,4.4,-3.8792712770778586,-8.703512396694215,109.15
2010-06-10,107.86,109.28,106.0426,109.15,317890594,84.0002,2.92,332954300.75,107.24,108.28,105.6,106.05,268023281.0,-0.53,110.65,111.06,109.58,110.71,226618297.0,0.34,115.07,117.36,114.91,115.83,317849688.0,-0.28,-1.4090868033601194,-5.767072433739094,109.68
2010-06-11,108.19,109.75,108.12,109.68,214128094,84.4081,0.49,331937900.75,107.86,109.28,106.0426,109.15,317890594.0,2.92,108.61,109.33,106.465,106.82,398475594.0,-3.51,116.29,117.62,116.09,117.45,235607016.0,1.4,2.6774012357236603,-6.615581098339715,109.509
2010-06-14,110.52,111.12,109.4,109.509,207196000,84.2765,-0.16,325017594.5,108.19,109.75,108.12,109.68,214128094.0,0.49,107.2,107.61,105.41,105.49,264609094.0,-1.25,117.13,117.68,115.89,115.99,234456094.0,-1.24,3.8098397952412606,-5.587550650918178,112.0
2010-06-15,110.28,112.1,110.09,112.0,238268703,86.1936,2.27,320633829.65,110.52,111.12,109.4,109.509,207196000.0,-0.16,105.57,106.83,104.65,106.62,357774312.0,1.07,115.12,115.33,112.87,113.89,345602125.0,-1.81,5.045957606452819,-1.6594960049170258,111.96
2010-06-16,111.42,112.42,111.2,111.96,216373906,86.1628,-0.04,313422729.65,110.28,112.1,110.09,112.0,238268703.0,2.27,107.24,108.28,105.6,106.05,268023281.0,-0.53,114.2,114.52,111.77,113.95,325944000.0,0.05,5.572842998585569,-1.746379991224229,112.14
2010-06-17,112.28,112.33,111.05,112.14,263185688,86.3013,0.16,306844039.05,111.42,112.42,111.2,111.96,216373906.0,-0.04,107.86,109.28,106.0426,109.15,317890594.0,2.92,114.88,115.22,112.03,112.4,360595906.0,-1.36,2.7393495190105313,-0.23131672597865222,111.729
2010-06-18,111.83,112.13,111.37,111.729,174006500,86.3943,0.11,289023182.8,112.28,112.33,111.05,112.14,263185688.0,0.16,108.19,109.75,108.12,109.68,214128094.0,0.49,111.77,112.77,110.36,111.76,394759500.0,-0.57,1.8681619256017437,-0.027738010021479877,111.41
2010-06-21,113.12,113.2,110.79,111.41,213140609,86.1476,-0.29,274634747.65,111.83,112.13,111.37,111.729,174006500.0,0.11,110.52,111.12,109.4,109.509,207196000.0,-0.16,109.38,109.89,107.47,107.54,530423625.0,-3.78,1.7359303801513997,3.5986609633624607,109.57
2010-06-22,111.41,111.9,109.41,109.57,239355297,84.7249,-1.65,273111362.5,113.12,113.2,110.79,111.41,213140609.0,-0.29,110.28,112.1,110.09,112.0,238268703.0,2.27,105.91,109.38,105.3612,109.115,500909312.0,1.46,-2.1696428571428634,0.4169912477661168,109.23
2010-06-23,109.64,110.03,108.48,109.23,254698703,84.462,-0.31,266021042.95,111.41,111.9,109.41,109.57,239355297.0,-1.65,111.42,112.42,111.2,111.96,216373906.0,-0.04,108.52,109.39,107.61,107.71,269823000.0,-1.29,-2.438370846730966,1.4111967319654724,107.42
2010-06-24,108.69,108.83,107.14,107.42,268692094,83.0624,-1.66,261969683.6,109.64,110.03,108.48,109.23,254698703.0,-0.31,112.28,112.33,111.05,112.14,263185688.0,0.16,105.11,107.87,104.38,107.818,396505094.0,0.1,-4.209024433743534,-0.3691405887699606,107.8675
2010-06-25,107.74,108.42,106.77,107.8675,238726500,83.4084,0.42,258862483.6,108.69,108.83,107.14,107.42,268692094.0,-1.66,111.83,112.13,111.37,111.729,174006500.0,0.11,108.48,109.47,106.85,107.17,349719281.0,-0.6,-3.456130458520162,0.6508351217691566,107.53
2010-06-28,108.03,108.32,107.14,107.53,169333203,83.1474,-0.31,252432473.45,107.74,108.42,106.77,107.8675,238726500.0,0.42,113.12,113.2,110.79,111.41,213140609.0,-0.29,109.19,110.8,108.7801,110.76,300870500.0,3.35,-3.4826317206713897,-2.916215240158906,104.21
2010-06-29,106.02,107.5114,103.55,104.21,373760375,80.5803,-3.09,257225021.9,108.03,108.32,107.14,107.53,169333203.0,-0.31,111.41,111.9,109.41,109.57,239355297.0,-1.65,110.64,110.724,108.85,109.369,297933406.0,-1.26,-4.891849958930364,-4.717058764366508,103.22
2010-06-30,103.92,104.88,102.88,103.22,284101688,79.8147,-0.95,259417926.6,106.02,107.5114,103.55,104.21,373760375.0,-3.09,109.64,110.03,108.48,109.23,254698703.0,-0.31,108.35,109.95,107.37,107.53,277909406.0,-1.68,-5.502151423601579,-4.0081837626708845,102.76
2010-07-01,103.15,103.49,101.13,102.76,382924812,79.459,-0.45,267233252.35,103.92,104.88,102.88,103.22,284101688.0,-0.95,108.69,108.83,107.14,107.42,268692094.0,-1.66,108.08,110.34,107.5091,110.33,240243594.0,2.6,-4.338112083410907,-6.861234478383027,102.2
2010-07-02,103.11,103.42,101.62,102.2,233385109,79.026,-0.54,258978728.1,103.15,103.49,101.13,102.76,382924812.0,-0.45,107.74,108.42,106.77,107.8675,238726500.0,0.42,110.65,111.06,109.58,110.71,226618297.0,0.34,-5.254131225809446,-7.686749164483779,102.87
2010-07-06,103.64,104.37,101.88,102.87,256936406,79.5441,0.66,258595093.7,103.11,103.42,101.62,102.2,233385109.0,-0.54,108.03,108.32,107.14,107.53,169333203.0,-0.31,108.61,109.33,106.465,106.82,398475594.0,-3.51,-4.333674323444617,-3.697809398988943,106.1075
2010-07-07,103.13,106.24,103.02,106.1075,253769703,82.0475,3.15,253394863.25,103.64,104.37,101.88,102.87,256936406.0,0.66,106.02,107.5114,103.55,104.21,373760375.0,-3.09,107.2,107.61,105.41,105.49,264609094.0,-1.25,1.8208425295077324,0.5853635415679276,107.16
2010-07-08,107.0,107.28,105.91,107.16,210842000,82.8613,0.99,250535799.2,103.13,106.24,103.02,106.1075,253769703.0,3.15,103.92,104.88,102.88,103.22,284101688.0,-0.95,105.57,106.83,104.65,106.62,357774312.0,1.07,3.8170897112962585,0.5064715813168187,107.96
2010-07-09,107.13,107.97,106.93,107.96,144999906,83.4799,0.75,241891264.8,107.0,107.28,105.91,107.16,210842000.0,0.99,103.15,103.49,101.13,102.76,382924812.0,-0.45,107.24,108.28,105.6,106.05,268023281.0,-0.53,5.060334760607229,1.8010372465817979,108.03
2010-07-12,107.6,108.24,107.15,108.03,131283500,83.5341,0.06,237749035.1,107.13,107.97,106.93,107.96,144999906.0,0.75,103.11,103.42,101.62,102.2,233385109.0,-0.54,107.86,109.28,106.0426,109.15,317890594.0,2.92,5.704500978473579,-1.0261108566193353,109.66
2010-07-13,109.15,110.09,108.93,109.66,213025906,84.7945,1.51,238040530.4,107.6,108.24,107.15,108.03,131283500.0,0.06,103.64,104.37,101.88,102.87,256936406.0,0.66,108.19,109.75,108.12,109.68,214128094.0,0.49,6.60056381841158,-0.018234865062007867,109.651
2010-07-14,109.31,110.08,108.86,109.651,184426703,84.7875,-0.01,235348430.4,109.15,110.09,108.93,109.66,213025906.0,1.51,103.13,106.24,103.02,106.1075,253769703.0,3.15,110.52,111.12,109.4,109.509,207196000.0,-0.16,3.339537732959493,0.12966970751262077,109.68
2010-07-15,109.61,110.06,108.17,109.68,232337906,84.8099,0.03,236146630.4,109.31,110.08,108.86,109.651,184426703.0,-0.01,107.0,107.28,105.91,107.16,210842000.0,0.99,110.28,112.1,110.09,112.0,238268703.0,2.27,2.3516237402015774,-2.0714285714285654,106.66
2010-07-16,109.09,109.2059,106.45,106.66,282693312,82.4747,-2.75,237122011.6,109.61,110.06,108.17,109.68,232337906.0,0.03,107.13,107.97,106.93,107.96,144999906.0,0.75,111.42,112.42,111.2,111.96,216373906.0,-0.04,-1.2041496850685414,-4.733833511968558,107.29
2010-07-19,107.05,107.63,106.22,107.29,186708984,82.9619,0.59,237757135.8,109.09,109.2059,106.45,106.66,282693312.0,-2.75,107.6,108.24,107.15,108.03,131283500.0,0.06,112.28,112.33,111.05,112.14,263185688.0,0.16,-0.6849949088216188,-4.324950954164432,108.48
2010-07-20,105.87,108.56,105.82,108.48,258162297,83.882,1.11,240008220.2,107.05,107.63,106.22,107.29,186708984.0,0.59,109.15,110.09,108.93,109.66,213025906.0,1.51,111.83,112.13,111.37,111.729,174006500.0,0.11,-1.076053255517046,-2.9079290067932186,107.07
2010-07-21,109.04,109.07,106.63,107.07,264527000,82.7917,-1.3,241266805.35,105.87,108.56,105.82,108.48,258162297.0,1.11,109.31,110.08,108.86,109.651,184426703.0,-0.01,113.12,113.2,110.79,111.41,213140609.0,-0.29,-2.3538317024012576,-3.8955210483798615,109.461
2010-07-22,108.34,109.94,108.33,109.461,274781312,84.6406,2.23,242270935.8,109.04,109.07,106.63,107.07,264527000.0,-1.3,109.61,110.06,108.17,109.68,232337906.0,0.03,111.41,111.9,109.41,109.57,239355297.0,-1.65,-0.19967177242889161,-0.09947978461257156,110.41
2010-07-23,109.24,110.57,108.93,110.41,222020797,85.3744,0.87,239937370.95,108.34,109.94,108.33,109.461,274781312.0,2.23,109.09,109.2059,106.45,106.66,282693312.0,-2.75,109.64,110.03,108.48,109.23,254698703.0,-0.31,3.5158447402962687,1.0802892978119496,111.56
2010-07-26,110.6,111.67,110.29,111.56,182126500,86.2636,1.04,237107370.95,109.24,110.57,108.93,110.41,222020797.0,0.87,107.05,107.63,106.22,107.29,186708984.0,0.59,108.69,108.83,107.14,107.42,268692094.0,-1.66,3.9798676484294857,3.8540309067212815,111.55
2010-07-27,112.17,112.29,111.11,111.55,204855500,86.2559,-0.01,238883485.8,110.6,111.67,110.29,111.56,182126500.0,1.04,105.87,108.56,105.82,108.48,258162297.0,1.11,107.74,108.42,106.77,107.8675,238726500.0,0.42,2.8300147492625305,3.413910584745164,110.83
2010-07-28,111.32,111.66,110.46,110.83,163056188,85.6992,-0.65,228348276.45,112.17,112.29,111.11,111.55,204855500.0,-0.01,109.04,109.07,106.63,107.07,264527000.0,-1.3,108.03,108.32,107.14,107.53,169333203.0,-0.31,3.511721303819936,3.0689110015809518,110.29
2010-07-29,111.52,111.82,109.41,110.29,220148984,85.2816,-0.49,225150641.25,111.32,111.66,110.46,110.83,163056188.0,-0.65,108.34,109.94,108.33,109.461,274781312.0,2.23,106.02,107.5114,103.55,104.21,373760375.0,-3.09,0.7573473657284401,5.834372900873249,110.27
2010-07-30,109.17,110.86,108.98,110.27,220070500,85.2661,-0.02,217007925.65,111.52,111.82,109.41,110.29,220148984.0,-0.49,109.24,110.57,108.93,110.41,222020797.0,0.87,103.92,104.88,102.88,103.22,284101688.0,-0.95,-0.12680010868580796,6.8300716915326465,112.76
2010-08-02,111.99,112.94,111.54,112.76,188263203,87.1915,2.26,214751830.35,109.17,110.86,108.98,110.27,220070500.0,-0.02,110.6,111.67,110.29,111.56,182126500.0,1.04,103.15,103.49,101.13,102.76,382924812.0,-0.45,1.075654356400146,9.731413001167768,112.22
2010-08-03,112.48,112.77,111.85,112.22,146657203,86.774,-0.48,209237870.2,111.99,112.94,111.54,112.76,188263203.0,2.26,112.17,112.29,111.11,111.55,204855500.0,-0.01,103.11,103.42,101.62,102.2,233385109.0,-0.54,0.6006275212909025,9.804305283757335,112.97
2010-08-04,112.53,113.11,112.16,112.97,158171594,87.3539,0.67,204457964.75,112.48,112.77,111.85,112.22,146657203.0,-0.48,111.32,111.66,110.46,110.83,163056188.0,-0.65,103.64,104.37,101.88,102.87,256936406.0,0.66,1.9308851394026894,9.818217167298526,112.85
2010-08-05,112.25,112.91,112.08,112.85,140473703,87.2611,-0.11,200939549.9,112.53,113.11,112.16,112.97,158171594.0,0.67,111.52,111.82,109.41,110.29,220148984.0,-0.49,103.13,106.24,103.02,106.1075,253769703.0,3.15,2.321153323057383,6.35440473105105,112.392
2010-08-06,111.74,112.57,110.92,112.392,239728297,86.907,-0.41,205675969.45,112.25,112.91,112.08,112.85,140473703.0,-0.11,109.17,110.86,108.98,110.27,220070500.0,-0.02,107.0,107.28,105.91,107.16,210842000.0,0.99,1.9243674616849549,4.882418812989921,112.992
2010-08-09,112.92,113.18,112.32,112.992,120800398,87.3709,0.53,205151814.35,111.74,112.57,110.92,112.392,239728297.0,-0.41,111.99,112.94,111.54,112.76,188263203.0,2.26,107.13,107.97,106.93,107.96,144999906.0,0.75,0.20574671869457192,4.660985550203789,112.375
2010-08-10,112.03,112.98,111.3701,112.375,242916188,86.8938,-0.55,206646328.45,112.92,113.18,112.32,112.992,120800398.0,0.53,112.48,112.77,111.85,112.22,146657203.0,-0.48,107.6,108.24,107.15,108.03,131283500.0,0.06,0.13812154696132697,4.0220309173377755,109.3
2010-08-11,110.65,110.69,109.12,109.3,273408188,84.5161,-2.74,211095402.7,112.03,112.98,111.3701,112.375,242916188.0,-0.55,112.53,113.11,112.16,112.97,158171594.0,0.67,109.15,110.09,108.93,109.66,213025906.0,1.51,-3.2486500840931236,-0.32828743388655796,108.63
2010-08-12,107.65,109.02,107.6,108.63,239542500,83.998,-0.61,211455632.4,110.65,110.69,109.12,109.3,273408188.0,-2.74,112.25,112.91,112.08,112.85,140473703.0,-0.11,109.31,110.08,108.86,109.651,184426703.0,-0.01,-3.7394771821001322,-0.9311360589506715,108.31
2010-08-13,108.29,108.96,108.18,108.31,158698500,83.7506,-0.29,205255891.8,107.65,109.02,107.6,108.63,239542500.0,-0.61,111.74,112.57,110.92,112.392,239728297.0,-0.41,109.61,110.06,108.17,109.68,232337906.0,0.03,-3.631931098298806,-1.2490882567469042,108.26
2010-08-16,107.57,108.61,107.18,108.26,147895297,83.7119,-0.05,203315207.45,108.29,108.96,108.18,108.31,158698500.0,-0.29,112.92,113.18,112.32,112.992,120800398.0,0.53,109.09,109.2059,106.45,106.66,282693312.0,-2.75,-4.187907108467855,1.5000937558597494,109.59
2010-08-17,109.19,110.39,108.88,109.59,172270203,84.7403,1.23,199020602.75,107.57,108.61,107.18,108.26,147895297.0,-0.05,112.03,112.98,111.3701,112.375,242916188.0,-0.55,107.05,107.63,106.22,107.29,186708984.0,0.59,-2.4783092324805307,2.143722620933915,109.79
2010-08-18,109.54,110.38,108.91,109.79,182922000,84.895,0.18,194940352.75,109.19,110.39,108.88,109.59,172270203.0,1.23,110.65,110.69,109.12,109.3,273408188.0,-2.74,105.87,108.56,105.82,108.48,258162297.0,1.11,0.4483074107959827,1.2075958702064917,107.88
2010-08-19,109.22,109.49,107.43,107.88,265847594,83.4181,-1.74,194493666.85,109.54,110.38,108.91,109.79,182922000.0,0.18,107.65,109.02,107.6,108.63,239542500.0,-0.61,109.04,109.07,106.63,107.07,264527000.0,-1.3,-0.6904170118751727,0.7565144298122746,107.53
2010-08-20,107.56,107.9376,106.7499,107.53,209714094,83.1474,-0.32,193878331.7,109.22,109.49,107.43,107.88,265847594.0,-1.74,108.29,108.96,108.18,108.31,158698500.0,-0.29,108.34,109.94,108.33,109.461,274781312.0,2.23,-0.720155110331457,-1.7640986287353462,107.1236
2010-08-23,108.04,108.57,107.07,107.1236,163490297,82.8332,-0.38,192946521.55,107.56,107.9376,106.7499,107.53,209714094.0,-0.32,107.57,108.61,107.18,108.26,147895297.0,-0.05,109.24,110.57,108.93,110.41,222020797.0,0.87,-1.0496951782745325,-2.9765419798931263,105.53
2010-08-24,105.95,106.39,104.97,105.53,280795594,81.6009,-1.49,196743526.25,108.04,108.57,107.07,107.1236,163490297.0,-0.38,109.19,110.39,108.88,109.59,172270203.0,1.23,110.6,111.67,110.29,111.56,182126500.0,1.04,-3.704717583721144,-5.405163140910721,105.94
2010-08-25,104.95,106.34,104.29,105.94,272330688,81.918,0.39,202207251.25,105.95,106.39,104.97,105.53,280795594.0,-1.49,109.54,110.38,108.91,109.79,182922000.0,0.18,112.17,112.29,111.11,111.55,204855500.0,-0.01,-3.5066945987794957,-5.029134917077544,105.23
2010-08-26,106.44,106.58,104.88,105.23,224492703,81.369,-0.67,202424437.2,104.95,106.34,104.29,105.94,272330688.0,0.39,109.22,109.49,107.43,107.88,265847594.0,-1.74,111.32,111.66,110.46,110.83,163056188.0,-0.65,-2.45643307378568,-5.052783542362171,106.86
2010-08-27,105.89,106.97,104.31,106.86,272704094,82.6294,1.55,205056116.9,106.44,106.58,104.88,105.23,224492703.0,-0.67,107.56,107.9376,106.7499,107.53,209714094.0,-0.32,111.52,111.82,109.41,110.29,220148984.0,-0.49,-0.6230819306240135,-3.1099827726901865,105.311
2010-08-30,106.58,106.91,105.3,105.311,167238594,81.4316,-1.45,204004886.45,105.89,106.97,104.31,106.86,272704094.0,1.55,108.04,108.57,107.07,107.1236,163490297.0,-0.38,109.17,110.86,108.98,110.27,220070500.0,-0.02,-1.6920641203245497,-4.497143375351401,105.31
2010-08-31,104.92,105.98,104.49,105.31,273933000,81.4308,-0.0,210368676.3,106.58,106.91,105.3,105.311,167238594.0,-1.45,105.95,106.39,104.97,105.53,280795594.0,-1.49,111.99,112.94,111.54,112.76,188263203.0,2.26,-0.20847152468492264,-6.606952820148991,108.46
2010-09-01,106.73,108.61,106.66,108.46,267834906,83.8666,2.99,215851841.9,104.92,105.98,104.49,105.31,273933000.0,-0.0,104.95,106.34,104.29,105.94,272330688.0,0.39,112.48,112.77,111.85,112.22,146657203.0,-0.48,2.3787049273173455,-3.3505613972553956,109.47
2010-09-02,108.72,109.49,108.49,109.47,156112094,84.6475,0.93,216633761.45,106.73,108.61,106.66,108.46,267834906.0,2.99,106.44,106.58,104.88,105.23,224492703.0,-0.67,112.53,113.11,112.16,112.97,158171594.0,0.67,4.029269219804233,-3.098167655129681,110.89
2010-09-03,110.54,110.99,109.95,110.89,212197297,85.7456,1.3,215257211.45,108.72,109.49,108.49,109.47,156112094.0,0.93,105.89,106.97,104.31,106.86,272704094.0,1.55,112.25,112.91,112.08,112.85,140473703.0,-0.11,3.7712895377128963,-1.7368187859991084,109.64
2010-09-07,110.37,110.51,109.55,109.64,141973703,84.779,-1.13,216315876.7,110.54,110.99,109.95,110.89,212197297.0,1.3,106.58,106.91,105.3,105.311,167238594.0,-1.45,111.74,112.57,110.92,112.392,239728297.0,-0.41,4.110681695169539,-2.448572852160292,110.41
